14.4666666667,14.5,14.1,13.4,16.1,13.8,14.0333333333,14.9,14.0,14.0333333333,14.0,15.6,13.7,13.8,15.1,16.0,15.0,15.6,14.1333333333,13.6,13.9333333333,13.3,15.9,13.4,14.1666666667,13.5,15.9,14.1333333333,13.8,16.1,13.0,13.3666666667,15.8,14.0666666667,14.3666666667,14.0666666667,13.9,14.2666666667,13.4,15.9,13.8,13.9,14.1,14.3,14.6666666667,14.1666666667,15.9,15.6,15.8,15.8,13.3,14.4333333333,14.1,15.9,13.8,13.9333333333,15.8,15.4,14.1,14.0,14.0666666667,14.0,14.2666666667,14.2,14.3666666667,15.0,14.5666666667,15.3,14.2,16.2,16.2,16.1,15.7,15.8,15.8,15.7,14.5666666667,14.5333333333,15.8,16.0,14.3666666667,14.2333333333,15.9,14.4333333333,13.1666666667,15.5,14.1666666667,14.0,15.2,13.4,14.4,15.8,16.2,14.4,15.5,15.7,13.6,14.0666666667,13.6,16.2,13.8,13.6333333333,13.6,13.7,15.7,13.6,15.2,13.4,14.4666666667,13.7,13.3,13.2,15.1333333333,13.8333333333,15.4,13.4,13.7,14.1,18.4,13.4,13.5,14.2,15.6,14.1,14.7666666667,15.6,15.4,13.3,15.9,15.0,13.6,15.5,13.9,13.5,13.7666666667,14.7333333333,15.6,13.6,15.8,15.6,14.1
99.6,99.6,99.5,99.8,99.0,99.7,99.6,99.0,99.6,99.6,99.6,99.0,99.8,99.7,99.0,99.0,99.0,99.0,99.6,99.8,99.6,99.9,99.0,99.8,99.6,99.7,99.0,99.6,99.9,98.9,99.7,99.6,99.0,99.6,99.5,99.6,99.8,99.6,99.9,99.0,99.9,99.7,99.6,99.6,99.5,99.6,99.0,99.0,98.9,98.9,99.8,99.6,99.6,99.0,99.9,99.6,99.0,98.9,99.5,99.6,99.6,99.7,99.6,99.5,99.6,99.0,99.6,99.0,99.6,98.9,98.9,99.0,99.0,98.9,99.0,99.0,99.6,99.6,98.9,99.0,99.6,99.6,99.0,99.6,99.5,98.9,99.6,99.6,99.0,99.8,99.6,99.0,98.9,99.5,99.0,98.9,99.7,99.6,99.7,99.0,99.7,99.6,99.5,99.7,98.9,99.8,99.0,99.9,99.6,99.7,99.9,99.7,99.6,99.6,99.0,99.8,99.7,99.7,99.0,99.8,99.9,99.7,98.9,99.6,99.5,99.0,99.0,99.9,99.0,99.0,99.8,99.0,99.7,99.7,99.6,99.6,99.0,99.9,99.0,99.0,99.6
4.0,2.8,2.5,7.1,2.8,3.0,2.2,3.9,2.9,7.6,5.1,2.6,8.7,0.0,5.2,4.0,3.0,6.4,5.2,8.9,5.2,3.4,8.7,9.0,6.4,4.3,4.4,5.1,1.9,6.4,7.2,4.1,7.6,8.8,6.4,4.2,8.3,6.4,2.2,5.2,2.6,6.9,2.6,3.0,7.6,2.3,3.1,5.2,6.4,8.8,7.1,7.6,7.6,3.9,4.6,6.4,5.2,6.4,3.2,2.8,2.9,2.9,7.6,7.6,2.8,3.3,2.9,4.0,3.1,7.6,5.2,8.9,7.7,2.7,5.2,6.4,6.4,7.5,6.5,7.6,6.4,5.2,7.6,2.8,7.6,7.4,4.1,4.4,6.4,7.1,5.2,4.0,2.9,0.0,7.6,8.7,4.3,8.8,0.0,5.2,5.5,7.6,7.6,4.0,2.7,8.0,5.1,5.2,0.0,5.8,4.5,4.3,4.1,3.2,4.7,9.0,5.6,2.9,3.8,6.9,6.9,3.0,0.0,8.8,0.0,6.4,6.4,3.2,5.3,3.1,8.7,7.6,5.6,4.3,7.6,4.0,8.8,2.1,8.8,1.8,4.0
11.486,6.127,2.511,25.353,6.095,6.8,2.462,11.716,6.115,28.137,17.631,4.994,32.744,0.163,17.048,11.679,6.061,22.293,17.093,34.015,17.197,2.18,33.23,34.265,22.408,12.855,11.73,17.412,2.163,22.524,26.115,11.821,27.993,33.429,22.727,12.167,31.023,22.573,2.235,17.021,2.177,24.732,2.539,6.051,27.842,2.425,6.018,17.037,22.551,33.316,25.514,28.113,28.022,11.61,13.531,22.63,17.089,22.462,2.692,4.056,6.181,6.744,28.137,28.137,6.149,6.161,6.099,11.587,6.012,27.976,17.165,33.388,27.878,6.101,17.102,22.606,22.388,27.95,22.617,28.049,22.482,17.115,28.064,6.151,28.137,27.801,11.496,13.138,18.174,25.465,17.082,11.592,6.017,0.974,23.034,33.064,12.809,33.407,0.429,17.272,18.564,28.039,28.004,2.6,5.926,30.617,17.047,19.079,1.086,19.351,13.42,12.664,11.687,6.064,2.106,34.02,18.699,6.716,2.198,25.118,24.605,2.95,0.744,33.427,0.792,22.485,22.495,7.454,17.108,6.245,32.709,27.972,18.6,12.687,28.137,11.618,33.33,2.172,33.208,1.256,11.487
9.904,4.966,1.615,21.747,4.977,5.598,1.566,10.135,5.015,25.109,15.359,3.873,27.339,0.0,15.013,10.031,4.922,19.709,15.002,32.558,15.068,0.137,29.685,32.668,19.863,10.865,10.052,15.222,0.126,19.913,21.72,10.184,24.972,29.932,20.078,10.492,27.274,19.935,0.121,14.914,0.132,21.682,1.62,4.955,24.933,1.533,4.889,14.886,19.918,29.713,21.736,25.043,24.928,9.992,11.085,20.083,14.914,19.907,1.769,2.906,5.048,5.592,25.109,25.109,5.026,5.021,5.01,9.998,4.949,24.994,15.013,29.861,24.95,5.004,14.958,20.023,19.891,24.939,19.962,24.994,19.847,14.969,25.021,5.015,25.109,24.868,9.932,11.409,15.875,21.731,14.98,9.987,4.883,0.242,20.27,29.553,10.904,29.965,0.0,15.095,16.364,24.983,24.928,0.0,4.823,27.219,14.958,16.392,0.374,16.326,11.113,10.898,10.08,4.971,1.225,32.591,16.32,5.587,1.318,21.72,21.819,0.0,0.027,29.921,0.088,19.918,19.979,5.592,14.985,5.07,27.378,24.988,16.337,10.975,25.109,10.031,29.811,0.137,29.658,0.516,9.948
619.9,655.6,668.9,593.1,660.3,655.4,669.9,620.3,650.0,592.8,588.7,671.3,593.4,413.9,603.6,618.8,657.3,591.0,603.8,593.0,604.4,667.0,592.9,592.6,593.2,615.8,618.2,600.2,671.6,593.3,594.3,619.1,592.8,593.5,593.0,618.1,592.8,592.9,672.2,603.5,669.2,595.1,668.3,656.9,593.4,670.9,669.9,603.5,593.1,593.3,593.7,593.1,593.3,618.5,611.2,593.2,602.6,593.8,669.7,655.1,647.2,646.9,592.8,592.8,645.2,639.7,644.2,618.3,645.3,593.3,603.5,593.4,593.3,655.0,603.3,593.2,593.0,593.1,593.3,593.4,592.5,603.9,593.4,651.5,592.8,593.3,619.4,617.1,618.3,593.8,604.4,619.2,655.3,549.1,593.7,593.7,616.4,593.2,457.7,603.0,599.6,592.8,593.3,699.9,651.0,599.1,605.1,599.1,580.4,600.6,614.7,616.6,618.9,659.0,669.4,592.8,601.0,646.5,671.7,593.4,593.1,690.7,511.7,593.1,517.9,593.0,593.3,641.9,603.2,665.8,591.9,592.9,600.4,616.4,592.8,619.4,593.2,670.0,593.1,621.9,622.2
