21.1590747833,17.8347434998,596.916259766,84.4977035522
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9421272278,22.7390060425,608.056152344,84.560005188
17.9421272278,22.7390060425,608.056152344,84.560005188
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9438991547,22.6683139801,607.32824707,84.4641036987
17.9438991547,22.6683139801,607.32824707,84.4641036987
17.9438991547,22.6683139801,607.32824707,84.4641036987
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9430141449,22.7036552429,607.692260742,84.5120620728
17.9421272278,22.7390060425,608.056152344,84.560005188
17.9421272278,22.7390060425,608.056152344,84.560005188
17.9421272278,22.7390060425,608.056152344,84.560005188
17.9421272278,22.7390060425,608.056152344,84.560005188
17.9421272278,22.7390060425,608.056152344,84.560005188
17.9421272278,22.7390060425,608.056152344,84.560005188
17.9421272278,22.7390060425,608.056152344,84.560005188
17.9668903351,21.7493495941,597.865844727,83.2172775269
17.9898853302,20.8303852081,588.403381348,81.9704589844
17.9898853302,20.8303852081,588.403381348,81.9704589844
18.0013828278,20.3709068298,583.672241211,81.3470458984
18.0013828278,20.3709068298,583.672241211,81.3470458984
18.0084552765,20.0881462097,580.760620117,80.9634017944
18.0137615204,19.8760757446,578.577026367,80.6756820679
18.0137615204,19.8760757446,578.577026367,80.6756820679
18.0181865692,19.6993560791,576.757324219,80.4359054565
18.0226078033,19.5226306915,574.93762207,80.1961364746
18.0226078033,19.5226306915,574.93762207,80.1961364746
18.0261440277,19.3812541962,573.481872559,80.0043182373
18.0261440277,19.3812541962,573.481872559,80.0043182373
18.0287952423,19.2752170563,572.390075684,79.8604507446
18.0314483643,19.1691818237,571.298217773,79.716583252
18.0314483643,19.1691818237,571.298217773,79.716583252
18.7392406464,19.0249443054,578.861877441,81.0311203003
19.3648509979,18.8540153503,585.086181641,82.1317672729
19.4063796997,18.8496875763,585.573852539,82.2147369385
19.4081439972,18.7790050507,584.845947266,82.1188278198
19.4912071228,18.7703552246,585.821472168,82.2847518921
19.6184558868,18.6513347626,586.192810059,82.389793396
19.7448139191,18.5676708221,586.928100586,82.5427856445
19.8694057465,18.5546913147,588.391357422,82.7916793823
20.6602573395,18.4018039703,596.930480957,84.2721633911
21.2028045654,18.2395324707,602.179260254,85.2068710327
20.8705596924,18.2741374969,598.27734375,84.5431289673
20.6646766663,18.2250843048,595.110778809,84.032371521
20.5400829315,18.2380599976,593.647583008,83.7834777832
20.4163799286,18.2156944275,591.82043457,83.4866256714
20.4172611237,18.18034935,591.456481934,83.4386749268
20.3341999054,18.1890010834,590.481018066,83.2727355957
20.3359699249,18.1183128357,589.753173828,83.1768341064
20.3368549347,18.0829639435,589.389160156,83.1288757324
20.2953243256,18.0872955322,588.901489258,83.0459060669
20.2122612,18.0959434509,587.925964355,82.8799667358
20.2122612,18.0959434509,587.925964355,82.8799667358
20.2555599213,18.0209274292,587.685791016,82.8670272827
20.1733837128,17.9942359924,586.346435547,82.653137207
20.1733837128,17.9942359924,586.346435547,82.653137207
20.1327381134,17.9632167816,585.494750977,82.5222167969
20.0912075043,17.967546463,585.007019043,82.4392471313
20.0496768951,17.971868515,584.519287109,82.3562850952
20.0496768951,17.971868515,584.519287109,82.3562850952
20.0081501007,17.9761962891,584.031555176,82.2733154297
19.9666194916,17.9805221558,583.543823242,82.1903533936
19.967502594,17.9451770782,583.179870605,82.1424026489
19.8844394684,17.9538288116,582.204406738,81.9764633179
19.8420238495,17.9935016632,582.080566406,81.941444397
19.9250850677,17.9848499298,583.056030273,82.1073760986
19.8420238495,17.9935016632,582.080566406,81.941444397
19.7183208466,17.9711360931,580.253479004,81.6445922852
19.8013801575,17.9624824524,581.228942871,81.8105239868
19.8022613525,17.9271392822,580.864990234,81.7625656128
19.8022613525,17.9271392822,580.864990234,81.7625656128
19.8022613525,17.9271392822,580.864990234,81.7625656128
19.8040294647,17.8564472198,580.137084961,81.6666564941
19.7625007629,17.8607749939,579.649353027,81.5836868286
19.7625007629,17.8607749939,579.649353027,81.5836868286
19.7209701538,17.8651008606,579.161621094,81.5007247925
19.6794395447,17.8694286346,578.67388916,81.417755127
19.6803226471,17.8340854645,578.309936523,81.3698043823
19.6803226471,17.8340854645,578.309936523,81.3698043823
19.638792038,17.8384151459,577.82220459,81.2868270874
19.471786499,17.8910598755,576.235229492,81.0029220581
19.5963745117,17.8780822754,577.698425293,81.2518234253
19.5963745117,17.8780822754,577.698425293,81.2518234253
19.5972576141,17.8427410126,577.334472656,81.2038650513
19.5972576141,17.8427410126,577.334472656,81.2038650513
19.5557308197,17.8470668793,576.846740723,81.1209030151
19.3896083832,17.8643665314,574.895812988,80.7890319824
19.348077774,17.8686923981,574.408081055,80.7060699463
19.4726657867,17.85572052,575.871276855,80.9549636841
19.4735546112,17.8203716278,575.507324219,80.9070129395
19.5150852203,17.8160457611,575.995056152,80.9899749756
19.5141963959,17.8513908386,576.359008789,81.0379257202
19.4311389923,17.860042572,575.383544922,80.8720016479
19.4311389923,17.860042572,575.383544922,80.8720016479
19.4726657867,17.85572052,575.871276855,80.9549636841
19.4726657867,17.85572052,575.871276855,80.9549636841
19.471786499,17.8910598755,576.235229492,81.0029220581
19.4302577972,17.8953819275,575.747497559,80.919960022
19.4302577972,17.8953819275,575.747497559,80.919960022
19.3887271881,17.8997097015,575.259765625,80.8369903564
19.3887271881,17.8997097015,575.259765625,80.8369903564
19.3887271881,17.8997097015,575.259765625,80.8369903564
19.3887271881,17.8997097015,575.259765625,80.8369903564
19.3887271881,17.8997097015,575.259765625,80.8369903564
19.3463115692,17.9393806458,575.135925293,80.8019790649
