15.9,99.0,7.6,33210.0,29773.0,593.5,95944.0
16.1,99.0,8.9,33388.0,29861.0,593.4,96300.0
13.4,99.8,9.0,33968.0,31141.0,593.5,96258.0
13.7,99.8,8.3,31050.0,27208.0,594.3,93610.0
14.1,99.8,8.7,32507.0,27334.0,593.0,95262.0
13.2,99.8,9.1,34286.0,32596.0,592.8,96258.0
13.7,99.8,9.0,34068.0,32618.0,593.0,96258.0
16.0,99.0,8.7,33129.0,29641.0,592.7,96258.0
14.3333333333,99.6,8.8,33553.0,30020.0,593.1,95696.0
13.9,99.8,8.3,31023.0,27274.0,592.8,93808.0
13.7,99.8,8.9,33810.0,32569.0,593.1,96300.0
13.9,99.8,8.7,32465.0,27372.0,592.3,95324.0
14.0666666667,99.6,8.8,33407.0,29965.0,593.2,95654.0
13.4,99.8,8.3,30654.0,27345.0,592.1,93730.0
13.9,99.8,8.3,31389.0,27444.0,593.1,94388.0
15.8,99.0,8.8,33517.0,29932.0,593.1,96300.0
13.5,99.8,8.3,30714.0,27328.0,592.1,93828.0
13.7,99.8,8.7,32626.0,27224.0,593.5,95406.0
13.7,99.8,8.3,30663.0,27191.0,593.0,93808.0
14.2,99.6,8.9,33551.0,30026.0,592.6,95798.0
16.2,99.0,8.9,33489.0,29938.0,593.2,96278.0
14.1,99.8,8.7,32333.0,27339.0,591.4,95366.0
14.0,99.6,8.8,33313.0,29872.0,593.3,95634.0
13.5,99.8,8.2,30764.0,27169.0,593.5,93750.0
13.7,99.8,8.3,30971.0,27202.0,593.1,93928.0
13.7,99.8,8.7,32513.0,27191.0,592.6,95696.0
13.1666666667,99.6,8.8,33430.0,29927.0,592.9,95758.0
13.6,99.8,8.0,30617.0,27219.0,599.1,93020.0
13.3,99.8,9.0,34097.0,32602.0,593.0,96320.0
15.8,98.9,8.8,33316.0,29713.0,593.3,96300.0
13.4,99.8,9.0,34265.0,32668.0,592.6,96258.0
16.0,99.0,7.6,33165.0,29745.0,593.6,96048.0
16.0,99.0,8.8,32939.0,29454.0,592.9,96258.0
14.0,99.8,8.4,31199.0,27345.0,592.4,93848.0
15.8,99.0,8.8,33306.0,29773.0,593.0,96258.0
13.3,99.8,8.5,31786.0,27345.0,591.9,93948.0
15.8,99.0,8.8,33208.0,29658.0,593.1,96278.0
16.0,99.0,8.7,33238.0,29647.0,592.8,96300.0
14.0666666667,99.5,8.8,33488.0,30042.0,593.2,95778.0
13.8,99.6,8.8,33435.0,30037.0,593.5,95386.0
13.9333333333,99.6,8.8,33454.0,29938.0,593.3,95840.0
15.9,99.0,8.7,33133.0,29575.0,593.2,96278.0
15.6,99.0,8.8,33434.0,29872.0,593.1,96236.0
13.4,99.8,8.2,31717.0,27241.0,593.3,93888.0
13.7,99.8,8.5,31835.0,27065.0,590.3,94652.0
13.8333333333,99.6,8.8,33398.0,29927.0,593.0,95592.0
14.1,99.6,8.8,33427.0,29921.0,593.1,95862.0
14.4333333333,99.6,8.9,33304.0,29861.0,593.1,95448.0
13.4,99.8,9.0,34123.0,32580.0,593.3,96300.0
14.0,99.8,8.9,34005.0,31069.0,593.4,96258.0
14.2,99.5,8.9,33518.0,29965.0,593.3,95944.0
14.0,99.8,8.3,30816.0,27219.0,592.6,93750.0
13.3,99.8,8.3,30798.0,27186.0,593.1,93590.0
13.7666666667,99.5,8.2,30619.0,27455.0,599.4,92884.0
14.1333333333,99.6,8.8,33383.0,29932.0,592.8,95674.0
13.5,99.6,8.8,33419.0,29855.0,593.1,95654.0
15.6,99.0,8.8,33330.0,29811.0,593.2,96258.0
13.6,99.8,8.9,33958.0,32574.0,593.2,96258.0
14.1,99.6,8.8,33427.0,29987.0,593.1,95634.0
15.7,99.0,8.8,33390.0,29822.0,593.1,96258.0
16.0,99.0,8.7,33124.0,29608.0,593.1,96278.0
13.8,99.8,8.7,32571.0,27361.0,593.4,95202.0
13.9,99.8,8.9,33710.0,31338.0,593.3,96236.0
13.7666666667,99.5,8.8,33572.0,30064.0,592.6,95716.0
14.0666666667,99.6,8.9,33634.0,30081.0,593.1,95758.0
16.2,98.9,8.9,33440.0,29872.0,593.3,96278.0
13.8333333333,99.6,8.8,33462.0,29943.0,592.9,95840.0
13.4,99.8,9.0,34350.0,32624.0,593.3,96278.0
13.6,99.8,8.7,32478.0,27296.0,593.1,95324.0
15.9,99.0,8.7,33230.0,29685.0,592.9,96278.0
13.6,99.8,9.0,33981.0,32421.0,593.2,96300.0
13.5,99.8,8.7,32714.0,27158.0,593.3,95366.0
16.0,98.9,8.7,33069.0,29542.0,593.0,96278.0
13.6,99.7,8.7,32582.0,27323.0,593.1,95304.0
14.2,99.6,8.8,33371.0,29872.0,593.0,95778.0
13.0,99.8,9.0,34055.0,32569.0,593.5,96300.0
13.6,99.8,8.7,32709.0,27378.0,591.9,95366.0
13.6,99.8,8.9,34015.0,32558.0,593.0,96236.0
13.4,99.8,9.0,34135.0,32563.0,592.8,96258.0
13.7,99.8,8.7,32744.0,27339.0,593.4,95324.0
13.9,99.8,9.0,33961.0,32217.0,593.1,96258.0
13.7,99.8,8.6,32453.0,27422.0,593.3,95140.0
13.6,99.8,8.7,32732.0,27372.0,592.0,95324.0
13.9,99.8,8.2,30787.0,27312.0,593.8,93472.0
13.5,99.8,9.0,33921.0,31251.0,592.9,96278.0
15.7,99.0,8.8,33321.0,29767.0,593.0,96278.0
13.7,99.8,8.3,30882.0,27389.0,593.3,93730.0
14.3666666667,99.6,8.8,33465.0,29987.0,593.1,95902.0
13.4,99.8,8.5,31671.0,27356.0,593.4,93908.0
14.0666666667,99.6,8.8,33429.0,29932.0,593.5,95862.0
13.9,99.6,8.8,33321.0,29861.0,593.3,95696.0
13.4,99.8,9.0,34020.0,32591.0,592.8,96278.0
13.2,99.8,8.5,31447.0,27235.0,591.5,94068.0
15.7,98.9,8.7,33064.0,29553.0,593.7,96236.0
13.6,99.8,8.7,32924.0,27274.0,593.7,95406.0
14.1333333333,99.6,8.8,33505.0,29916.0,592.7,95966.0
13.2,99.8,9.0,34330.0,32596.0,593.0,96278.0
13.5,99.8,9.1,34191.0,32734.0,592.8,96278.0
16.0,99.0,8.7,33183.0,29636.0,592.8,96258.0
14.1,99.8,8.6,32372.0,27290.0,593.4,95202.0
15.9,99.0,7.6,27874.0,24906.0,593.4,91994.0
15.5,99.0,7.6,27972.0,24988.0,592.9,91784.0
15.8,99.0,7.6,27837.0,24911.0,593.4,92034.0
16.2,98.9,7.6,27976.0,24994.0,593.3,91976.0
15.9,99.0,7.6,27938.0,24933.0,593.3,91918.0
15.7,99.0,7.7,27878.0,24950.0,593.3,91862.0
14.1666666667,99.6,7.6,28137.0,25109.0,592.8,91386.0
15.7,99.0,7.6,27992.0,24988.0,593.0,91994.0
13.2,99.9,7.1,25309.0,21714.0,593.3,88588.0
14.1666666667,99.5,7.6,28030.0,24966.0,593.3,90918.0
15.6,99.0,6.5,27909.0,24890.0,611.9,90102.0
15.7,99.0,7.6,27855.0,24944.0,592.6,91880.0
15.9,99.0,7.5,28051.0,25005.0,593.2,92322.0
13.4,99.6,7.6,28137.0,25109.0,592.8,91386.0
13.4,99.8,6.9,25118.0,21720.0,593.4,88570.0
13.7333333333,99.6,7.6,28095.0,25043.0,592.8,90600.0
16.1,99.0,7.6,27896.0,24895.0,593.1,91938.0
14.4,99.5,7.6,28047.0,24994.0,593.0,90862.0
14.1333333333,99.6,7.6,27847.0,24835.0,592.8,90824.0
13.7,99.7,7.3,26328.0,21725.0,593.1,89846.0
15.8,99.0,7.6,28010.0,25010.0,593.5,92168.0
14.0333333333,99.6,7.6,28137.0,25109.0,592.8,91386.0
13.7,99.7,7.3,26466.0,21731.0,593.4,89974.0
13.2,99.9,7.1,25381.0,21753.0,593.1,88570.0
13.6,99.5,7.6,28004.0,24928.0,593.3,91010.0
14.0333333333,99.6,7.6,28095.0,25060.0,593.1,91124.0
14.5666666667,99.6,7.6,27857.0,24829.0,593.5,90918.0
13.3,99.8,7.2,25907.0,21736.0,594.0,88446.0
14.6,99.6,7.6,28075.0,24961.0,592.4,91086.0
13.1,99.7,7.2,26151.0,21725.0,593.1,89646.0
13.3,99.8,7.2,25616.0,21736.0,592.0,88624.0
15.9,99.0,7.6,27972.0,24983.0,592.4,92014.0
13.7,99.9,7.1,25578.0,21731.0,592.8,88730.0
14.6666666667,99.6,7.7,28137.0,25109.0,592.8,91386.0
14.4333333333,99.6,7.6,28113.0,25043.0,593.1,91124.0
15.8,99.0,7.6,27993.0,24972.0,592.8,91976.0
14.2666666667,99.6,7.6,28026.0,24966.0,593.3,91086.0
14.1,99.6,7.6,28022.0,24928.0,593.3,91124.0
15.9,98.9,7.6,27930.0,24939.0,593.3,91918.0
15.5,99.0,7.6,28027.0,25049.0,593.1,91824.0
15.7,98.9,7.6,28101.0,25038.0,593.7,91938.0
14.2333333333,99.6,7.6,28137.0,25109.0,592.8,91386.0
13.8666666667,99.6,7.6,28119.0,25032.0,593.6,91068.0
13.6,99.9,7.1,25491.0,21747.0,593.1,88766.0
13.6333333333,99.6,7.6,28039.0,24983.0,592.8,90750.0
14.6666666667,99.5,7.6,27842.0,24933.0,593.4,91804.0
15.8,99.0,7.6,27986.0,24961.0,593.3,92014.0
15.6,99.0,7.6,27921.0,24988.0,593.1,91728.0
13.3666666667,99.5,7.6,28124.0,25005.0,593.1,91274.0
13.8,99.5,7.6,28137.0,25109.0,592.8,91386.0
13.6666666667,99.6,7.6,28138.0,25060.0,593.1,90898.0
13.3,99.7,7.0,25235.0,21720.0,593.3,88784.0
13.3,99.8,7.1,25514.0,21736.0,593.7,88712.0
15.7,99.0,7.6,27897.0,24906.0,592.8,92244.0
16.0,99.0,7.6,28049.0,24994.0,593.4,91976.0
13.7333333333,99.5,7.6,28080.0,25027.0,593.1,90768.0
13.6,99.7,7.2,26461.0,21725.0,593.5,90084.0
15.6,99.0,7.6,27903.0,24944.0,593.3,91938.0
15.7,99.0,7.6,28059.0,25049.0,593.1,92072.0
15.3,99.0,6.4,27250.0,24318.0,591.7,90880.0
14.7333333333,99.6,7.6,27862.0,24846.0,592.7,90936.0
13.8,99.5,7.6,28137.0,25109.0,592.8,91386.0
13.7,99.7,7.3,26315.0,21736.0,592.4,90030.0
15.9,99.0,7.6,27930.0,24939.0,593.4,92034.0
13.8,99.5,7.6,27849.0,24994.0,593.5,91386.0
13.7,99.8,7.2,26136.0,21731.0,593.9,89920.0
15.5,99.0,7.6,27910.0,24939.0,593.2,91520.0
13.0,99.7,7.2,26115.0,21720.0,594.3,89646.0
14.0666666667,99.5,7.6,28137.0,25109.0,592.8,91386.0
14.0,99.6,7.7,28002.0,25010.0,593.4,91520.0
14.2666666667,99.6,7.6,28137.0,25109.0,592.8,91386.0
15.5,99.0,7.6,27884.0,24961.0,592.8,91994.0
15.8,99.0,7.6,27951.0,24950.0,593.3,92128.0
13.4,99.8,7.1,25353.0,21747.0,593.1,88676.0
15.3,99.0,7.6,27937.0,24972.0,593.0,91594.0
15.5,98.9,7.7,27842.0,24890.0,592.8,91938.0
13.6666666667,99.5,7.6,28137.0,25109.0,592.8,91386.0
13.7666666667,99.6,7.6,28137.0,25109.0,592.8,91386.0
13.5,99.8,7.0,25097.0,21753.0,593.0,88588.0
14.2,99.5,7.6,28137.0,25109.0,592.8,91386.0
13.5333333333,99.6,7.6,28126.0,25054.0,592.7,91068.0
13.9666666667,99.6,7.6,27924.0,24972.0,593.1,91500.0
13.1666666667,99.5,7.6,28137.0,25109.0,592.8,91386.0
14.7333333333,99.5,7.6,27970.0,24950.0,593.3,91708.0
15.5,98.9,7.4,27801.0,24868.0,593.3,91424.0
15.7,99.0,7.6,27849.0,24890.0,593.0,91956.0
13.5,99.8,7.1,25555.0,21725.0,592.4,88818.0
14.3333333333,99.5,7.6,27907.0,24824.0,593.1,91690.0
13.7666666667,99.6,7.6,28039.0,24944.0,593.0,90898.0
15.9,99.0,7.6,27896.0,24950.0,593.4,92034.0
13.4,99.8,7.1,25465.0,21731.0,593.8,88730.0
15.9,99.0,7.6,28064.0,25021.0,593.4,91956.0
14.0333333333,99.6,7.6,28137.0,25109.0,592.8,91386.0
14.0,99.7,7.3,27154.0,21725.0,593.1,90806.0
13.4,99.7,7.3,26309.0,21736.0,593.4,89956.0
15.8,99.0,7.6,27852.0,24939.0,594.7,91842.0
15.7,99.0,7.6,28140.0,25060.0,593.3,92052.0
14.5333333333,99.6,7.5,27950.0,24939.0,593.1,91824.0
13.6333333333,99.5,7.6,28137.0,25109.0,592.8,91386.0
15.8,99.0,7.6,27981.0,24972.0,593.1,91956.0
14.2666666667,99.6,6.4,22686.0,20039.0,592.6,86122.0
15.6,99.0,6.4,22635.0,19995.0,593.2,86374.0
13.8666666667,99.6,6.4,22634.0,20012.0,593.6,86122.0
13.5,99.9,6.9,24605.0,21819.0,593.1,87226.0
15.1,99.0,6.4,22511.0,19940.0,593.3,86122.0
14.2,99.6,6.4,22510.0,19924.0,592.8,86106.0
15.6,99.0,6.4,22293.0,19709.0,591.0,86190.0
14.4666666667,99.6,6.4,22516.0,19951.0,593.0,86038.0
14.4,99.6,6.4,22502.0,19913.0,592.9,85342.0
14.3333333333,99.6,6.4,22689.0,20067.0,593.2,86004.0
13.9,99.7,6.9,24574.0,21791.0,593.1,88304.0
14.0,99.6,6.4,22570.0,19962.0,592.9,86022.0
13.7666666667,99.6,6.4,22656.0,20017.0,593.5,86088.0
13.9,99.7,6.9,24732.0,21682.0,595.1,88146.0
15.5,99.0,6.4,22671.0,20017.0,592.8,86358.0
15.2,98.9,6.3,21774.0,19281.0,588.6,86240.0
15.6,99.0,6.4,22506.0,19885.0,592.8,86560.0
14.3666666667,99.6,6.4,22523.0,19940.0,593.1,85242.0
14.2666666667,99.6,6.4,22564.0,19946.0,593.1,86138.0
14.1,99.6,6.4,22643.0,19962.0,593.1,86056.0
13.9,99.7,6.9,24812.0,21725.0,593.1,88428.0
13.9666666667,99.6,6.4,22478.0,19951.0,593.2,85078.0
13.3,99.9,6.8,24411.0,21830.0,593.6,87106.0
13.7,99.7,6.9,24653.0,21714.0,593.0,88252.0
14.3666666667,99.6,6.4,22482.0,19847.0,592.5,85872.0
14.1666666667,99.6,6.4,22408.0,19863.0,593.2,85540.0
14.0,99.6,6.4,22488.0,19946.0,593.3,85308.0
15.1,99.0,6.4,22477.0,19918.0,593.1,85754.0
14.2333333333,99.6,6.4,22588.0,19979.0,593.2,86256.0
15.7,99.0,6.3,22638.0,19984.0,593.1,86644.0
13.9,99.7,6.9,24461.0,21687.0,592.7,88200.0
13.8666666667,99.6,6.4,22482.0,19902.0,592.9,85540.0
15.4,98.9,6.4,22462.0,19907.0,593.8,85688.0
14.9666666667,99.6,6.3,23156.0,20429.0,593.3,86764.0
14.6333333333,99.5,6.3,22856.0,20171.0,593.3,86492.0
14.2666666667,99.6,6.4,22573.0,19935.0,592.9,86190.0
15.2,99.0,6.4,22372.0,19869.0,593.3,85672.0
15.6,98.9,6.3,22573.0,19924.0,593.1,86678.0
14.4,99.6,6.4,22472.0,19935.0,592.9,85408.0
13.6,99.6,6.4,22446.0,19896.0,593.2,85260.0
15.5,98.9,6.4,22509.0,19946.0,592.8,85922.0
13.5,99.9,6.9,24623.0,21819.0,592.8,87380.0
15.6,99.0,6.4,22639.0,19990.0,593.3,86392.0
14.2666666667,99.6,6.3,22769.0,20094.0,593.0,86424.0
13.8666666667,99.6,6.4,22653.0,20078.0,592.9,85424.0
13.2,99.7,6.9,24497.0,21682.0,592.6,88094.0
14.4333333333,99.6,6.4,22506.0,19902.0,593.6,86056.0
15.2,99.0,6.4,22576.0,19990.0,593.3,85954.0
15.3,99.0,6.4,22460.0,19940.0,593.3,85722.0
15.2,99.0,6.4,22577.0,19979.0,593.8,86190.0
13.6,99.7,6.9,24490.0,21682.0,593.1,88200.0
15.1,99.0,6.4,22491.0,19935.0,592.4,86138.0
15.5,99.0,7.6,23034.0,20270.0,593.7,87072.0
16.1,98.9,6.4,22524.0,19913.0,593.3,86576.0
13.8,99.6,6.4,22635.0,20012.0,593.2,85872.0
15.8,98.9,6.5,22617.0,19962.0,593.3,86492.0
