26.803855896,18.158203125,599.942504883,84.3532714844
25.8149719238,17.5082397461,578.259277344,81.0671386719
26.3328857422,17.8473815918,589.605957031,82.7938842773
26.0492095947,17.6669311523,583.763549805,81.7588500977
25.9215164185,17.5556335449,580.208374023,81.2228088379
25.0620346069,16.9957275391,561.276977539,78.6901855469
25.8109054565,17.4826660156,577.305175781,81.2388305664
26.5713577271,18.0045776367,594.875976562,83.580871582
25.1921539307,16.9904785156,562.143798828,78.5695495605
25.8815841675,17.5229492188,579.179077148,81.0698242188
25.7811813354,17.4852600098,577.459594727,80.963684082
26.7262191772,18.1135559082,598.431335449,84.048034668
26.0902862549,17.6953125,584.62713623,81.923034668
26.5909194946,17.9909362793,594.306762695,83.8608398438
26.3233261108,17.8403930664,589.322509766,82.7718505859
25.6850585938,17.4244689941,575.504333496,80.6193237305
26.9355392456,18.2052307129,601.947998047,85.0757446289
26.7914962769,18.1489562988,599.833068848,84.3011474609
26.7262191772,18.1135559082,598.431335449,84.048034668
26.3004379272,17.8073425293,588.295776367,82.8280639648
27.2227020264,18.4467468262,610.375793457,85.8459472656
25.8826370239,17.5387268066,579.520935059,81.1352539062
25.797744751,17.5018310547,578.09967041,80.9667358398
25.8194961548,17.5075073242,578.099304199,81.1239624023
27.2018127441,18.4352416992,610.095214844,85.7633666992
26.4291992188,17.9120483398,591.692382812,83.1109619141
26.8193435669,18.1650390625,600.298217773,84.4176025391
26.8858718872,18.2072143555,601.534240723,84.6669311523
27.0257720947,18.3074645996,604.944030762,85.0609130859
26.0462493896,17.6609802246,583.412841797,81.8246154785
26.8368530273,18.1752319336,600.588989258,84.4904785156
26.9247131348,18.2011108398,601.695007324,85.0241088867
25.7366638184,17.4612731934,576.725830078,80.768157959
26.8336029053,18.1769104004,600.661987305,84.4483642578
25.9836578369,17.6218566895,582.309387207,81.5518493652
26.8195648193,18.1688232422,600.429443359,84.3901367188
26.0492095947,17.6669311523,583.763549805,81.7588500977
26.8368530273,18.1752319336,600.588989258,84.4904785156
26.68359375,18.0678710938,596.627624512,84.0681762695
27.2032241821,18.4173583984,608.802490234,85.8051147461
26.3844680786,17.8844299316,590.827514648,82.9426269531
26.0769348145,17.6857910156,584.285461426,81.8858032227
25.7232437134,17.4163513184,575.57409668,80.5562744141
25.1943359375,17.0221862793,562.827575684,78.7005004883
26.6584854126,18.0550231934,596.329711914,83.9449462891
25.1719284058,17.0599975586,563.485473633,78.853302002
25.770111084,17.4805603027,577.394226074,80.8987426758
26.0664825439,17.6796569824,584.111022949,81.8421020508
25.7527313232,17.4704589844,577.103515625,80.8259277344
26.615562439,18.0086669922,594.844909668,83.9354248047
26.6377563477,18.0429992676,595.980834961,83.8577880859
26.0557937622,17.6735839844,583.936584473,81.7983398438
26.9355392456,18.2052307129,601.947998047,85.0757446289
27.1639022827,18.3794250488,609.499389648,85.9459838867
26.7293395996,18.108215332,598.227172852,84.1174926758
27.0120925903,18.2978820801,604.602355957,85.0236816406
26.5364151001,17.9843139648,594.294433594,83.4350585938
26.7493667603,18.1269226074,598.925292969,84.1351318359
26.7367324829,18.119720459,598.605834961,84.0916748047
26.0288391113,17.6508789062,583.122253418,81.7518310547
25.1474533081,17.0610046387,563.345825195,78.8538513184
25.7718276978,17.4706115723,577.241394043,80.8194580078
26.0637741089,17.6711730957,583.703613281,81.8973999023
25.8317565918,17.51953125,578.785522461,81.0487976074
26.7493667603,18.1269226074,598.925292969,84.1351318359
26.6766281128,18.0638427734,596.511413574,84.0391845703
25.6638412476,17.3756103516,574.201049805,80.3596191406
26.6013717651,17.9968566895,594.481201172,83.9046630859
25.794708252,17.4983520508,577.932495117,80.9733276367
25.9819946289,17.6124267578,581.923583984,81.4847106934
26.7627258301,18.1361694336,599.266906738,84.1720581055
26.3664627075,17.8757629395,590.645751953,82.8486328125
25.6689682007,17.397064209,574.70300293,80.6839294434
25.7279586792,17.4274597168,575.56036377,80.9589233398
26.0840835571,17.6597900391,583.156616211,82.1712036133
26.2992630005,17.8247070312,588.806335449,82.6908569336
26.290184021,17.764465332,586.774291992,83.1063842773
27.1776428223,18.3910827637,610.310119629,86.0595703125
25.7665481567,17.4784545898,577.335998535,80.8842163086
26.2671813965,17.8076477051,588.391967773,82.5385131836
25.766494751,17.4797668457,577.4453125,80.8635253906
25.797996521,17.4928894043,577.728271484,81.0428466797
26.0497589111,17.6382141113,582.466003418,82.0467529297
25.1738357544,17.0838928223,563.998474121,78.9515991211
25.7229156494,17.4481201172,576.253051758,80.7585144043
25.6440048218,17.3591308594,573.686279297,80.283203125
25.076210022,17.0072631836,561.64074707,78.7210083008
26.0873947144,17.6917419434,584.459960938,81.9295043945
26.0157394409,17.6452331543,582.911743164,81.6871643066
26.7083740234,18.0960693359,597.878479004,84.0302124023
26.6061935425,18.0247802734,595.457458496,83.7265625
26.9247131348,18.2011108398,601.695007324,85.0241088867
26.3288192749,17.822052002,588.651916504,82.9658813477
26.6575317383,18.0330505371,595.542785645,84.1102294922
26.6131439209,18.0287780762,595.573669434,83.7555541992
25.1714172363,17.0495300293,563.25769043,78.8096618652
27.1509017944,18.3886108398,608.10144043,85.598449707
26.0481414795,17.6510009766,583.421508789,81.6934814453
26.1189346313,17.7100219727,584.983276367,82.0607910156
25.1446609497,17.0187683105,562.434082031,78.6794128418
26.5817565918,18.0104370117,595.050292969,83.6243896484
27.2334747314,18.4525756836,610.515930176,85.8876342773
26.6364974976,18.0207214355,595.193725586,84.0227661133
25.8171920776,17.5092773438,578.404418945,81.0668334961
26.5887908936,18.0146179199,595.166687012,83.6536865234
25.6780548096,17.4204101562,575.387939453,80.5901489258
26.5817565918,18.0104370117,595.050292969,83.6243896484
25.7078399658,17.4178161621,575.233520508,80.8653564453
26.0840835571,17.6597900391,583.156616211,82.1712036133
26.7725830078,18.1401367188,599.419311523,84.2222290039
25.9986953735,17.6299133301,582.380615234,81.6631164551
25.8008804321,17.4498596191,576.94921875,80.7312927246
25.7444381714,17.4589233398,576.492919922,80.8671264648
26.3320388794,17.8542175293,589.955200195,82.7243652344
26.9139022827,18.1965637207,601.442077637,84.9722900391
26.8708190918,18.1772460938,600.514770508,84.7738647461
27.2413406372,18.4519042969,610.15612793,85.9126586914
25.9172058105,17.579498291,580.680114746,81.3706665039
26.1546478271,17.7239074707,585.215515137,82.2762451172
25.8057327271,17.499420166,577.866699219,81.0658569336
26.001991272,17.6069335938,581.433837891,81.8850097656
26.8858718872,18.2072143555,601.534240723,84.6669311523
26.3364715576,17.8247375488,588.659118652,83.0163574219
27.0837249756,18.3448791504,606.193359375,85.2689208984
26.7016143799,18.0958557129,597.893188477,83.9736328125
26.3291168213,17.8507080078,589.787963867,82.7306518555
26.3090820312,17.8320617676,589.08996582,82.7133178711
25.5762176514,17.3526306152,573.098388672,80.259185791
26.5924606323,18.0169067383,595.224853516,83.6683349609
25.7596359253,17.474395752,577.219848633,80.8550415039
26.0492095947,17.6669311523,583.763549805,81.7588500977
25.9545669556,17.6046447754,581.537780762,81.4886474609
27.1625671387,18.3981933594,608.174804688,85.5908203125
26.5572967529,17.9964599609,594.643432617,83.5225219727
25.0620346069,16.9957275391,561.276977539,78.6901855469
25.9629135132,17.6117553711,581.750610352,81.4736938477
25.792350769,17.494720459,577.926940918,80.9287109375
25.667640686,17.4116210938,575.156738281,80.5358581543
26.5676498413,17.998840332,594.686645508,83.5938110352
25.6302261353,17.3890686035,574.355834961,80.4287109375
26.5489501953,17.9664306641,593.609069824,83.6859130859
25.7975006104,17.4981079102,577.968505859,80.9942321777
26.9064025879,18.2208862305,601.9921875,84.733215332
26.5804672241,17.9848022461,594.132446289,83.8172607422
26.0736541748,17.6537475586,582.982177734,82.1274414062
27.1787796021,18.4040527344,608.475341797,85.7087402344
25.7742385864,17.4811706543,577.343383789,80.934753418
27.1415023804,18.3869934082,607.894592285,85.5081176758
25.798614502,17.4952087402,577.750305176,81.0365600586
26.1530532837,17.740447998,586.045166016,82.1090087891
25.0934295654,17.013885498,561.800292969,78.8214111328
27.1509017944,18.3886108398,608.10144043,85.598449707
26.0008773804,17.6347045898,582.656982422,81.6352539062
25.7223739624,17.4495239258,576.362060547,80.7373046875
25.6780548096,17.4204101562,575.387939453,80.5901489258
26.8440704346,18.1829833984,600.836425781,84.4921264648
26.1650238037,17.7300109863,585.390014648,82.3200683594
25.7659835815,17.4718933105,577.274414062,80.8308105469
27.1807403564,18.3954162598,610.39263916,86.0494384766
26.3742980957,17.8733520508,590.412902832,82.9477539062
26.9346313477,18.2319335938,602.217163086,84.8983154297
26.9761276245,18.2613220215,603.155151367,85.0244750977
26.4186706543,17.9147033691,591.889343262,82.991027832
26.9068145752,18.2195129395,601.883056641,84.7543334961
27.1991577148,18.4287109375,609.595336914,85.7471313477
26.9247131348,18.2011108398,601.695007324,85.0241088867
27.122718811,18.3652954102,606.681030273,85.4475708008
25.5900497437,17.2923278809,571.925109863,80.0005493164
25.90259552,17.5550537109,580.035644531,81.2116699219
25.1465606689,17.047668457,563.060791016,78.7993164062
26.6342773438,18.041015625,595.922668457,83.8430786133
26.8919830322,18.1875610352,600.936340332,84.8685302734
25.9836578369,17.6218566895,582.309387207,81.5518493652
26.9139022827,18.1965637207,601.442077637,84.9722900391
26.3739471436,17.8783874512,590.652954102,82.8991088867
26.7389297485,18.1208190918,598.750976562,84.0913696289
26.2851638794,17.8164978027,588.573791504,82.6325683594
26.3090133667,17.8409423828,589.461303711,82.6372070312
27.1776428223,18.3910827637,610.310119629,86.0595703125
27.2018127441,18.4352416992,610.095214844,85.7633666992
26.0300216675,17.6481323242,582.904052734,81.7942199707
26.6238098145,18.0349731445,595.74810791,83.7995605469
27.1597900391,18.4123535156,609.534729004,85.5977172852
25.7176132202,17.4216308594,575.385925293,80.9155883789
26.0632019043,17.647644043,582.807739258,82.0837402344
26.3042907715,17.8042602539,588.113708496,82.8913574219
26.4188613892,17.9061584473,591.517944336,83.0673828125
25.6750259399,17.4166564941,575.22088623,80.5967407227
27.2097473145,18.4344177246,609.735473633,85.7886352539
26.2736816406,17.8132324219,588.617492676,82.5465087891
26.9573898315,18.2142944336,602.453613281,85.1795043945
26.911026001,18.1872253418,601.425598145,85.0029296875
25.6500244141,17.4005126953,574.791748047,80.5012512207
26.7597961426,18.1329650879,599.099853516,84.1787719727
26.8928909302,18.2113342285,601.650512695,84.6959838867
25.7877197266,17.490814209,577.684997559,80.9718017578
26.6431350708,18.0211181641,595.178955078,84.0795288086
26.9139022827,18.1965637207,601.442077637,84.9722900391
26.3684616089,17.8664855957,590.078491211,82.9609985352
25.6336212158,17.3911743164,574.414123535,80.4432067871
25.9545669556,17.6046447754,581.537780762,81.4886474609
25.9793548584,17.5989685059,581.412109375,81.7340698242
27.1519393921,18.3926086426,608.034667969,85.5493164062
26.835357666,18.176574707,600.466003418,84.4843139648
26.0736541748,17.6537475586,582.982177734,82.1274414062
27.0464172363,18.3194580078,605.29284668,85.1483154297
27.0882492065,18.3437194824,605.990600586,85.3229980469
26.3605880737,17.8689880371,590.311279297,82.8621826172
26.3090820312,17.8320617676,589.08996582,82.7133178711
26.803855896,18.158203125,599.942504883,84.3532714844
26.3842468262,17.8558349609,589.69128418,83.1778564453
25.1667251587,16.9807434082,561.776123047,78.5262451172
25.9911422729,17.6273498535,582.373474121,81.6127929688
25.1075592041,17.0255126953,562.164123535,78.8521728516
25.1722106934,17.0626831055,563.542480469,78.8643188477
26.0873947144,17.6917419434,584.459960938,81.9295043945
26.7083740234,18.0960693359,597.878479004,84.0302124023
26.1052322388,17.7093200684,585.013000488,81.9473876953
26.4943466187,17.9349975586,592.591674805,83.4678955078
26.0946121216,17.6659240723,583.331054688,82.2149047852
26.4860992432,17.9505615234,592.776245117,83.3103027344
26.8157958984,18.1630249023,600.24005127,84.4029541016
26.0736541748,17.6537475586,582.982177734,82.1274414062
25.6055526733,17.3713989258,573.817626953,80.354309082
25.8586959839,17.5137329102,578.337341309,81.4004516602
26.010559082,17.6170349121,581.935424805,81.8651123047
26.6238098145,18.0349731445,595.74810791,83.7995605469
27.1730957031,18.4040527344,608.314941406,85.6323242188
26.0487823486,17.6589355469,583.592529297,81.7263793945
26.4290847778,17.9208679199,592.063842773,83.0347290039
26.1739425659,17.7526245117,586.394104004,82.1963500977
26.6306381226,18.038848877,595.864379883,83.8284912109
26.5853500366,18.0126342773,595.108459473,83.6391601562
26.1119689941,17.700958252,584.626708984,82.0803222656
26.6411819458,18.0449829102,596.03894043,83.8721923828
26.3790206909,17.8726196289,590.252929688,83.0048217773
26.3546447754,17.8584594727,589.84588623,82.9029541016
26.0992889404,17.6901245117,584.176147461,82.0643920898
26.615562439,18.0086669922,594.844909668,83.9354248047
26.2456207275,17.7969055176,588.152282715,82.4298095703
27.1991577148,18.4287109375,609.595336914,85.7471313477
26.769493103,18.1367797852,599.25213623,84.2288208008
26.655090332,18.0529785156,596.27142334,83.930480957
25.9430389404,17.5675048828,580.205078125,81.686126709
25.7765274048,17.4610290527,576.614562988,81.1143188477
26.3400039673,17.851776123,589.722412109,82.8232421875
25.1446609497,17.0187683105,562.434082031,78.6794128418
26.8788909912,18.203338623,601.417907715,84.6377563477
27.1724777222,18.3873596191,609.946166992,85.9978027344
25.7660217285,17.4548950195,576.440185547,81.0705871582
26.0708847046,17.6753234863,583.819946289,81.9266357422
26.0919418335,17.6999206543,584.671447754,81.9102783203
26.1884384155,17.7320556641,585.722473145,82.4744873047
26.7367324829,18.119720459,598.605834961,84.0916748047
26.8368530273,18.1752319336,600.588989258,84.4904785156
25.7279586792,17.4274597168,575.56036377,80.9589233398
27.2044219971,18.4212036133,608.735534668,85.7562866211
25.7328338623,17.4556274414,576.536621094,80.7810668945
26.1007614136,17.7013549805,584.801635742,81.9668579102
27.1613464355,18.3942871094,608.241699219,85.6397705078
26.5737991333,17.9845275879,594.147277832,83.7604980469
